 IRSALIYE YERINE KULLANILIR.        ÖDEME IÇIN BANKA HESABIMIZ:        GARANTI BANKASI YENISEHIR SUBESI : TL IBAN : TR37 0006 2000 4110 0006 2928 15        25'LI KUTULARA YERLESTIRILMIS 40 KUTUDA TOPLAM 1.000 ADET OLARAK SEVKEDILMISTIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 601-YAPIM ISLERI ILE BU ISLERLE BIRLIKTE IFA EDILEN MÜHENDISLIK-MIMARLIK VE ETÜT-PROJE HIZMETLERI [KDVGUT-(I/C-2.1.3.2.1)]        YALNIZ BESYÜZALTMISBIRBINYEDIYÜZDOKSANALTILIRAKIRKIKIKURUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 606-ISGÜCÜ TEMIN HIZMETLERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 606-ISGÜCÜ TEMIN HIZMETLERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 606-ISGÜCÜ TEMIN HIZMETLERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)]  SAS NO:47000-26940 PLAKALAR 011AFE254-01CIT42-01CIT42 T.IS BANKASI-ADANA/SARIÇAM SUBESI TR:17 00064 00000 16012 05851 05 #YALNIZ: ONSEKIZBINSEKIZYÜZELLIDÖRT.TRY OTUZDÖRT.KRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ; ATMISDOKUZBINBESYÜZKIRKIKILIRADOKSANALTIKURUS        BANKA BILGILERI: AKBANK YENI ADANA SUBESI TR78 0004 6003 3688 8000 0801 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ BINDOKSANDOKUZ TÜRK LIRASI YETMISALTI KURUS               SAS NO : 4500021828               QNB FINANSBANK IBAN - TR02 0011 1000 0000 0092 6089 91        IS BANKASI IBAN - TR05 0006 4000 0017 6211 3067 43               ESKI BORÇ BAKIYESI = 3.597,73 TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 614-SERVIS TASIMACILIÐI  E ARSIV FATURADIR. ARALIK 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 10095744 VE 10092819 TALEP NUMARALARINA ISTINADEN KESILEN FATURADIR. IBAN : TR 20 0006 4000 0016 0021 5496 03 TÜRKIYE IS BANKASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 HALKBANKASI EMEK SUBESI TR78 0001 2009 4010 0010 2609 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)]  SAS NO:1009-5899 PLAKA:01EOA80 T.IS BANKASI-ADANA/SARIÇAM SUBESI TR:17 00064 00000 16012 05851 05 #YALNIZ: DÖRTBINDÖRT.TRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI  CENDERE AGREGA – SAS NO: 4500109390 YALNIZ: # YETMISÜÇBIN IKIYÜZONYEDI LIRA OTUZ KURUS #,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS NO: 4500104564 NAKLIYE HIZMETI TASERON MARIFETIYLE VERILDIÐINDEN TEVKIFAT UYGULANMAMISTIR. HNC ÇEVRE ATIK YÖNETIMI VE DANISMANLIK LTD.STI IBAN: TR70 0011 1000 0000 0090 9997 98 BANKA ADI:QNB FINANS BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS NO:4500096627 NAKLIYE HIZMETI TASERON MARIFETIYLE VERILDIÐINDEN TEVKIFAT UYGULANMAMISTIR. HNC ÇEVRE ATIK YÖNETIMI VE DANISMANLIK LTD.STI IBAN: TR70 0011 1000 0000 0090 9997 98 BANKA ADI:QNB FINANS BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS NO:4500106691 NAKLIYE HIZMETI TASERON MARIFETIYLE VERILDIÐINDEN TEVKIFAT UYGULANMAMISTIR. HNC ÇEVRE ATIK YÖNETIMI VE DANISMANLIK LTD.STI IBAN: TR70 0011 1000 0000 0090 9997 98 BANKA ADI:QNB FINANS BANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        4500104342        4500108634        4500108631        01 CKT 02        06 BAB 907        06 EV 0117        06 EV 0118        06 EV 9319        06 BAB 901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        IS BANKASI HES.NO: 6018-0238-408 TR 52 0006 4000 0016 0180 2384 08 - MAHFESIÐMAZ SUBESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        IS BANKASI HES.NO: 6018-0238-408 TR 52 0006 4000 0016 0180 2384 08 - MAHFESIÐMAZ SUBESI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 OTUZÜÇBINBESYÜZONALTI TL BIR KR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        FATURA ONAY NO 4500108815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ :DÖRTBINDÖRTYÜZDOKSANÜÇTLSEKSENSEKIZKURUS               AKBANK IBAN : TR04 0004 6000 6288 8000 1707 92        IS BANKASI IBAN : TR62 0006 4000 0016 0500 2758 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ :KIRKSEKIZBINSEKIZYÜZONYEDITLSEKIZKURUS               AKBANK IBAN : TR04 0004 6000 6288 8000 1707 92        IS BANKASI IBAN : TR62 0006 4000 0016 0500 2758 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ:BESBINELLIYEDI TL. SIFIRIKI KR. BANKA BILGILERIMIZ: TÜRKIYE FINANS KATILIM BANKASI IBAN:TR79 0020 6002 0702 9617 0800 01 MALZEME SAS NO : 4500107968 NAKLIYE SAS NO : 4500109291 SIRKETIMIZ TASIMACILIK HIZMETINI KENDISI YAPMAYIP ALT FIRMALARDAN TASIMACILIK HIZMETI ALDIÐINDAN ILGILI KDV TEBLIÐI KAPSAMINDA NAKLIYE HIZMETINE TEVKIFAT UYGULANMAMISTIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 BANKA IBAN NUMARALARIMIZ:        YAPI KREDI IBAN: TR13 0006 7010 000 0062 3335 19        ING BANK IBAN : TR67 0009 9004 4409 9000 1000 01        GARANTI IBAN : TR10 0006 2000 0300 0006 2959 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        IRSALIYE YERINE GEÇER        ANTAKYA HB SIPARIS NO : 4500108311 (11.100,00 TL JBOX, 2 ADET LOADCELL )        SAMANDAÐ HB SIPARIS NO : 4500108313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAS NUMARASI: 4500073658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ:ONIKIBINALTIYÜZSEKSENSEKIZ TL. SEKSENBES KR. BANKA BILGILERIMIZ: TÜRKIYE FINANS KATILIM BANKASI IBAN:TR79 0020 6002 0702 9617 0800 01 MALZEME SAS NO : 4500101410, 4500105475 NAKLIYE SAS NO : 4500108446 SIRKETIMIZ TASIMACILIK HIZMETINI KENDISI YAPMAYIP ALT FIRMALARDAN TASIMACILIK HIZMETI ALDIÐINDAN ILGILI KDV TEBLIÐI KAPSAMINDA NAKLIYE HIZMETINE TEVKIFAT UYGULANMAMISTIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 624-YÜK TASIMACILIÐI HIZMETI [KDVGUT-(I/C-2.1.3.2.11)]  SAS NO:47000-26993 PLAKALAR 01AFU236-01AFE254-01CTB45 T.IS BANKASI-ADANA/SARIÇAM SUBESI TR:17 00064 00000 16012 05851 05 #YALNIZ: YIRMIIKIBINSEKIZYÜZALTMISÜÇ.TRY DOKSANIKI.KRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI  YALNIZ IKI BIN BES YÜZ ELLI ÜÇ LIRA YETMIS DOKUZ KURUS. E ARSIV OLARAK DÜZENLENDI.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]   10093708 SAMSUN TESISI 16.11.2021 TARIHLI TEKLIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]   10092347 ILKADIM TESISI 16.11.2021 TARIHLI TEKLIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]   10092518 SAMSUN TESISI 12.11.2021 TARIHLI TEKLIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  NOT : 10094821 - ILKADIM TESISI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI        YAPI KREDI BANKASI IBAN:TR73 0006 7010 0000 0055 3893 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        YALNIZ: BIN SEKIZ YÜZ KIRK DÖRT TL ELLI KRS        ANTAKYA TESISI        SAT NO:10095334        SAS NO:4500108679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNI/ONBIRBINIKIYÜZON TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI        YAPI KREDI BANKASI IBAN:TR73 0006 7010 0000 0055 3893 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ/ONBIRBINIKIYÜZON TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 614-SERVIS TASIMACILIÐI        YALNIZ: ALTIBINSEKIZYÜZALTMISYEDI TLDIR.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SAT NO:10091007-10091006 SAS NO:4500103907-4500103906 YUSUF ALP DENIZ BANK IBAN:TR19 0013 4000 0166 8480 8000 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]        YALNIZ: IKI BIN DÖRT YÜZ YETMIS ALTI TL DOKSAN KRS.        SAMANDAÐ TESISI        SAT NO: 10095335        SAS NO: 4500108678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ/ONBIRBINIKIYÜZON TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ:#ONSEKIZBINYÜZSEKSENALTIDOLARYETMISBESCENT#        SIPARIS NO:4500108953        YAPI KREDI BANKASI SILE SUBESI        IBAN NO:TR28 0006 7010 0000 0052 2558 22        KUR:13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YAZI ILE TUTAR : ONDÖRTBINÜÇYÜZOTUZYEDITÜRKLIRASI IRSALIYE YERINE GEÇMEKTEDIR. E-ARSIV IZNI KAPSAMINDA ELEKTRONIK ORTAMDA ILETILMISTIR. 4500096225 NOLU SIPARIS FATURASIDIR. ÖDEME SEKLI: KUVEYT TÜRK MAMAK SUBESI TR22 0020 5000 0910 7053 8000 01 TESLIM EDEN ------------------------------------------------------------------------------------------------------------------------- TESLIM ALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 602-ETÜT, PLAN-PROJE, DANISMANLIK, DENETIM VB  IBAN NO : TR51 0021 0000 0003 2284 4000 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ: ALTIYÜZONÜÇTÜRKLIRASIALTMISKURUS 31TN389 SAT: 10094719 SAS:4500108168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  SIRKET KODU : H-100 SAT : 10095022 SAS : 4500108325 IBAN : TR030013400001409107000001 DENIZBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  YALNIZDÖRTBINIKIYÜZONALTITL SAT NO 10094888 SAS NO 4500108148 SAT NO 10094882 SAS NO 4500108149 SAT NO 10094350 SAS NO 4500108177 SAT NO 10090482 SAS NO 4500104259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  SIRKET KODU : H-100 SAT : 10095024 SAS : 4500108326 IBAN : TR030013400001409107000001 DENIZBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  SIRKET KODU : H-100 SAT : 10095008 SAS : 4500108324 IBAN : TR030013400001409107000001 DENIZBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  SAT NO : 10094098 SAS NO : 4500108189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  SIRKET KODU : H-100 SAT : 10095029 SAS : 4500108328 IBAN : TR030013400001409107000001 DENIZBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 YALNIZ:ÜÇBINBESYÜZDÖRTTÜRKLIRASIALTMISKURUS 31TK388 SAT:10095001 SAS:4500108319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  IKIYÜZALTMISÜÇLIRA ELLI KURUS SAT: 10094973 SAS:4500108285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 603-MAKINE, TEÇHIZAT, DEMIRBAS VE TASITLARA AIT TADIL, BAKIM VE ONARIM HIZMETLERI [KDVGUT- (I/C-2.1.3.2.3)]  SIRKET KODU : H-100 SAT : 10095027 SAS : 4500108327 IBAN : TR030013400001409107000001 DENIZBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVKIFAT SEBEBI: 604-YEMEK SERVIS HIZMETI        YALNIZ OTUZBINYÜZOTUZYEDITLELLIDÖRT KRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
